table_name,column_name,used_in_model,used_in_query,used_in_service,used_in_dto,used_in_job,used_in_recommendation,files,decision,reason
fact_ec2_instance_daily,architecture,True,True,True,False,True,True,c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/instances/instances-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/instances/instances-inventory.types.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-recommendations.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-fact.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-inventory-sync.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_instance_inventory_snapshots.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_daily.ts,KEEP_FOR_RECOMMENDATION,Used in recommendation logic
fact_ec2_instance_daily,asg_name,True,True,True,False,True,False,c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-fact.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_instance_inventory_snapshots.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_daily.ts,KEEP_FOR_INGESTION,Used in scheduled job/ingestion/rollup
fact_ec2_instance_daily,availability_zone,True,True,True,True,True,True,c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/mappers/raw_focus_to_dimensions.mapper.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/schema/schema-definition.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/dimension-upsert.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.schema.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.types.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/instances/instances-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-optimization.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ebs-volume-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-fact.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-state.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/volumes/volumes-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260422143000-create-ebs-volume-fact-and-utilization-tables.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/dim_region.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_instance_inventory_snapshots.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_volume_inventory_snapshots.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ebs_volume_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_daily.ts,KEEP_CORE,Used in WHERE/JOIN/GROUP BY/ORDER BY
fact_ec2_instance_daily,billed_cost,True,True,True,True,True,True,c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/mappers/raw_focus_to_dimensions.mapper.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/schema/schema-definition.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/aws-export-parquet.processor.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/cost-aggregation.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/db-cost-history.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/ec2-cost-history.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/fact-cost-line-item.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/ingestion-orchestrator.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/numeric-validation.service.test.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/numeric-validation.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/s3-bucket-cost-summary.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/s3-cost-bucketing.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/daily-total-cost-spike.detector.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/ec2-instance-cost-spike.detector.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/budget/budget.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/cost-explorer/cost-explorer.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/optimization/recommendation-sync/enrichment.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/optimization/recommendation-sync/idle-enrichment.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/overview/overview.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-cost-insights.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-cost-insights.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-cost-insights.types.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-optimization.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/data-transfer/ec2-data-transfer.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/eip/ec2-eip.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.types.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/instances/instances-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-recommendations.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ebs-volume-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-cost-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-fact.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-state.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/snapshots/snapshots-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/volumes/volumes-inventory.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/upload-dashboard/cost-explorer/cost-explorer.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/upload-dashboard/overview/overview.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260420110000-create-ec2-cost-history-and-period-status.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260428091000-create-db-cost-history-daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260429120000-widen-fact-cost-small-decimal-precision.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_hourly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_monthly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/fact_cost_line_items.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/db/db_cost_history_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_cost_history_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_cost_history_monthly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_daily.ts,KEEP_FOR_RECOMMENDATION,Used in recommendation logic
fact_ec2_instance_daily,billing_source_id,True,True,True,True,True,True,c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/admin/admin-billing-uploads/admin-billing-uploads.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/admin/admin-cloud-connections/admin-cloud-connections.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/mappers/raw_focus_to_dimensions.mapper.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/aws-export-parquet.processor.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/cost-aggregation.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/db-cost-history.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/ec2-cost-history.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/fact-cost-line-item.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/ingestion-orchestrator.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/s3-bucket-cost-summary.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/billing/services/s3-cost-bucketing.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/cloud-connections/aws/auto-connection/cloud-connections.controller.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/anomaly-execution.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/anomaly-jobs.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/anomaly-read.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/anomaly.schema.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/daily-total-cost-spike.detector.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/anomaly-alerts/ec2-instance-cost-spike.detector.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/cost-explorer/cost-explorer.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/optimization/optimization.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/optimization/recommendation-sync/enrichment.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/optimization/recommendation-sync/idle-enrichment.service.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/overview/overview.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-cost-insights.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/s3/s3-optimization.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/dashboard/shared/filter-builder.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/data-transfer/ec2-data-transfer.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/eip/ec2-eip.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/explorer/ec2-explorer.query.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-optimization.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-optimization.schema.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-recommendations.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/optimization/ec2-recommendations.schema.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ebs-volume-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-cost-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-coverage-daily.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/ec2/scheduled-jobs/handlers/ec2-instance-daily-fact.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/features/upload-dashboard/cost-explorer/cost-explorer.repository.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260420110000-create-ec2-cost-history-and-period-status.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260422143000-create-ebs-volume-fact-and-utilization-tables.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260424110000-add-ec2-recommendation-identity-index.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260428091000-create-db-cost-history-daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260428093000-create-fact-db-resource-daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260428130000-create-s3-storage-lens-daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260430101000-create-s3-bucket-config-snapshot.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260430113000-create-s3-bucket-cost-summary-daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260430153000-create-s3-policy-action-logs.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/migrations/20260504100000-create-complete-schema-single-migration.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/anomaly-detection-run.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing-ingestion-run.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_hourly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/agg_cost_monthly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/cost_period_status.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/fact_anomalies.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/fact_cost_line_items.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/fact_recommendations.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/s3_bucket_config_snapshot.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/s3_bucket_cost_summary_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/billing/s3_storage_lens_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/db/db_cost_history_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/db/fact_db_resource_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_cost_history_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/ec2_cost_history_monthly.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ebs_volume_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_cost_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_coverage_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/fact_ec2_instance_daily.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/ec2/scheduled_jobs.ts;c:/Users/DELL/OneDrive/Desktop/internship/kcx-02/backend/src/models/raw-billing-file.ts,KEEP_CORE,Used in WHERE/JOIN/GROUP BY/ORDER BY
